meanfreq,sd,median,Q25,Q75,IQR,label
0.126735084,0.083492529,0.112815534,0.055275081,0.211736785,0.156461704,male
0.127124646,0.08116746,0.114047919,0.059907524,0.203614964,0.14370744,male
0.132854631,0.084407239,0.121992204,0.061966219,0.212940667,0.150974448,male
0.188716431,0.065911306,0.201846154,0.132,0.249538462,0.117538462,male
0.181494959,0.072924703,0.197989601,0.129081456,0.245060659,0.115979203,male
0.192275378,0.060817819,0.219130435,0.130951821,0.242491187,0.111539365,male
0.203082756,0.058875985,0.232857143,0.134285714,0.247142857,0.112857143,male
0.166857556,0.076828672,0.202061856,0.11209622,0.228522337,0.116426117,male
0.187391061,0.059658632,0.202846054,0.125692109,0.235808538,0.110116429,male
0.1940882,0.061379118,0.216465863,0.127630522,0.246827309,0.119196787,male
0.185908157,0.062358943,0.198432203,0.133177966,0.242033898,0.108855932,male
0.178027567,0.070547896,0.19,0.127435897,0.242820513,0.115384615,male
0.187952069,0.06585515,0.20305949,0.132067989,0.24509915,0.113031161,male
0.191695426,0.058997581,0.207515658,0.140292276,0.240835073,0.100542797,male
0.18974898,0.068090787,0.214703557,0.12801054,0.249749671,0.12173913,male
0.188408356,0.067271106,0.207290886,0.128988764,0.247490637,0.118501873,male
0.182219021,0.061712988,0.189977827,0.134722838,0.230953437,0.096230599,male
0.187054737,0.063077725,0.205245902,0.129836066,0.24,0.110163934,male
0.176775396,0.067905751,0.196326003,0.124967658,0.230012937,0.105045278,male
0.153610337,0.084685127,0.143076923,0.089230769,0.232307692,0.143076923,male
0.187299265,0.064454576,0.198584615,0.130953846,0.247261538,0.116307692,male
0.157271986,0.072215188,0.153149171,0.101583794,0.224825046,0.123241252,male
0.183141691,0.070641854,0.199701493,0.128059701,0.245373134,0.117313433,male
0.201387416,0.059991465,0.223125,0.136171875,0.246640625,0.11046875,male
0.186237863,0.058856547,0.200442804,0.132509225,0.234280443,0.101771218,male
0.194414169,0.063800268,0.214607755,0.132804328,0.247682597,0.114878269,male
0.187114496,0.068230254,0.205589041,0.130410959,0.247780822,0.117369863,male
0.180909867,0.062458166,0.182179487,0.134615385,0.22974359,0.095128205,male
0.18857533,0.060862194,0.204212598,0.134488189,0.240590551,0.106102362,male
0.192898668,0.057985511,0.205514563,0.138912621,0.24384466,0.104932039,male
0.190970366,0.060329381,0.207339848,0.134679696,0.240173724,0.105494028,male
0.187092861,0.060564815,0.193670473,0.136574225,0.237063622,0.100489396,male
0.181902624,0.062600005,0.173606755,0.134089264,0.244535585,0.110446321,male
0.160362608,0.078512461,0.163829787,0.105,0.230602837,0.125602837,male
0.190526305,0.060946728,0.201769148,0.13592233,0.244962244,0.109039914,male
0.183018208,0.060242369,0.182637106,0.135589265,0.239486581,0.103897316,male
0.190442984,0.061375406,0.207272727,0.132727273,0.243272727,0.110545455,male
0.195946841,0.063271327,0.214075949,0.134329114,0.253063291,0.118734177,male
0.194610652,0.062497419,0.222650602,0.13033954,0.248411829,0.118072289,male
0.193604701,0.061316427,0.221282496,0.130537262,0.246516464,0.115979203,male
0.186411124,0.064737817,0.204230769,0.136538462,0.237307692,0.100769231,male
0.193800839,0.058637468,0.209101517,0.13428238,0.244060677,0.109778296,male
0.167281421,0.077121526,0.192055427,0.113163972,0.236243264,0.123079292,male
0.188100334,0.055735371,0.206027907,0.130493023,0.229469767,0.098976744,male
0.18606423,0.056933349,0.207961165,0.12831068,0.226718447,0.098407767,male
0.186823707,0.057162036,0.198362283,0.139652605,0.233449132,0.093796526,male
0.194143342,0.065477388,0.224145078,0.130569948,0.24373057,0.113160622,male
0.18885973,0.057151006,0.208409091,0.128333333,0.234393939,0.106060606,male
0.175929104,0.067228367,0.176233293,0.127582017,0.232709599,0.105127582,male
0.193228993,0.060320358,0.212121212,0.135454545,0.241818182,0.106363636,male
0.190071643,0.060714745,0.209916963,0.134187426,0.237485172,0.103297746,male
0.19083691,0.061080163,0.212615845,0.131838565,0.240239163,0.108400598,male
0.194639406,0.060058559,0.213965318,0.131421965,0.245040462,0.113618497,male
0.176457058,0.0777644,0.204635514,0.121943925,0.245981308,0.124037383,male
0.199280687,0.059610348,0.222571732,0.135982997,0.251434644,0.115451647,male
0.17965912,0.073893445,0.192196532,0.131098266,0.247225434,0.116127168,male
0.194606313,0.059381333,0.217306397,0.133872054,0.241818182,0.107946128,male
0.204981834,0.0613162,0.234009662,0.133236715,0.254975845,0.12173913,male
0.196425258,0.058822375,0.218674352,0.138386167,0.24167147,0.103285303,male
0.190982605,0.060419377,0.210277778,0.128888889,0.239444444,0.110555556,male
0.193812335,0.059079032,0.212398042,0.133376835,0.240261011,0.106884176,male
0.182306459,0.063664166,0.202391304,0.12326087,0.235362319,0.112101449,male
0.18689803,0.056797212,0.213243243,0.125405405,0.229189189,0.103783784,male
0.189611565,0.059549822,0.210297872,0.125702128,0.244255319,0.118553191,male
0.186084811,0.062996782,0.200784314,0.128627451,0.243921569,0.115294118,male
0.192133972,0.060480362,0.22,0.131034483,0.242068966,0.111034483,male
0.166416082,0.079023022,0.193682432,0.113040541,0.232466216,0.119425676,male
0.199614516,0.0598703,0.221973684,0.137697368,0.244539474,0.106842105,male
0.12945253,0.080859983,0.11312187,0.060300501,0.214557596,0.154257095,male
0.183109873,0.070924936,0.194513274,0.133495575,0.246238938,0.112743363,male
0.195051923,0.059411235,0.215384615,0.136032389,0.244291498,0.108259109,male
0.194983781,0.060560142,0.213674776,0.133725992,0.246299616,0.112573624,male
0.183124768,0.059820084,0.202359882,0.132979351,0.227551622,0.094572271,male
0.186511165,0.074868024,0.207727975,0.128098918,0.251437403,0.123338485,male
0.18630726,0.069013094,0.200283286,0.133654391,0.251048159,0.117393768,male
0.187740126,0.056735652,0.209435484,0.12983871,0.228064516,0.098225806,male
0.188610535,0.07079888,0.199247649,0.132978056,0.258934169,0.125956113,male
0.187126949,0.059577128,0.209517241,0.132275862,0.233655172,0.10137931,male
0.189498676,0.061545444,0.210338819,0.129564376,0.24286544,0.113301065,male
0.178618409,0.072884926,0.205609756,0.125853659,0.24,0.114146341,male
0.175614173,0.062979937,0.2,0.119661017,0.22,0.100338983,male
0.194780944,0.057614579,0.207011236,0.141573034,0.242876404,0.101303371,male
0.177096209,0.060334624,0.183380282,0.132112676,0.22084507,0.088732394,male
0.184848297,0.058034799,0.201025641,0.132820513,0.22974359,0.096923077,male
0.186207925,0.065674017,0.213469388,0.126530612,0.240408163,0.113877551,male
0.165026456,0.077152853,0.16193265,0.117657394,0.234494876,0.116837482,male
0.085831607,0.091395121,0.058552279,0.005004468,0.147882038,0.142877569,male
0.039363343,0.060447336,0.013587522,0.005580589,0.042946274,0.037365685,male
0.146393371,0.069031621,0.153437713,0.088250511,0.197848877,0.109598366,male
0.132951182,0.064670457,0.12127907,0.087093023,0.179069767,0.091976744,male
0.138353785,0.069579967,0.125502318,0.090231839,0.202102009,0.11187017,male
0.171756112,0.06443706,0.203271984,0.113660532,0.223312883,0.109652352,male
0.136473791,0.069882803,0.125074449,0.084216796,0.19761763,0.113400834,male
0.128093693,0.067690021,0.113769752,0.079849511,0.178871332,0.099021821,male
0.129027922,0.067386618,0.114680851,0.07856383,0.191569149,0.113005319,male
0.150227241,0.071960304,0.134344313,0.099714108,0.216134245,0.116420137,male
0.122134467,0.066607316,0.111121076,0.077847534,0.176883408,0.099035874,male
0.142488926,0.067023892,0.121935484,0.097507331,0.205073314,0.107565982,male
0.128814532,0.063844887,0.117585769,0.086988564,0.176111817,0.089123253,male
0.183966745,0.047836742,0.186221692,0.144171633,0.223933254,0.079761621,male
0.173630395,0.044739312,0.162564991,0.144610052,0.206967071,0.062357019,male
0.181191469,0.049023091,0.170655509,0.144295676,0.227280335,0.082984658,male
0.184187313,0.050418737,0.186423927,0.141274382,0.228296489,0.087022107,male
0.187038223,0.05083193,0.190920465,0.140625559,0.232457551,0.091831993,male
0.187508938,0.049014101,0.19804878,0.142708158,0.227485282,0.084777124,male
0.193306449,0.050839785,0.216294278,0.146103542,0.231553134,0.085449591,male
0.192391211,0.04908261,0.208844884,0.142926293,0.231331133,0.08840484,male
0.193976816,0.047609826,0.214527363,0.154278607,0.226716418,0.072437811,male
0.184306164,0.049444201,0.190169794,0.141376229,0.226201966,0.084825737,male
0.195273945,0.064522323,0.215517774,0.135239567,0.254034003,0.118794436,male
0.189331395,0.064976398,0.189868496,0.135437393,0.253104631,0.117667238,male
0.170462848,0.075547672,0.169767719,0.112567004,0.240309708,0.127742704,male
0.161490005,0.07285932,0.152508935,0.10687634,0.234167262,0.127290922,male
0.153327066,0.07406214,0.151170213,0.089361702,0.21912234,0.129760638,male
0.18906495,0.06257629,0.219341421,0.123986135,0.237053726,0.113067591,male
0.197205246,0.06263629,0.217355254,0.138098642,0.252780558,0.114681916,male
0.19925344,0.057116712,0.21793667,0.138998979,0.238815117,0.099816139,male
0.150704185,0.074210152,0.126940822,0.109528586,0.228465396,0.11893681,male
0.138336323,0.085692655,0.126747891,0.060880975,0.238669166,0.177788191,male
0.156862419,0.087961667,0.141661273,0.109039914,0.251607335,0.142567422,male
0.152167925,0.082541597,0.133800738,0.105645756,0.238413284,0.132767528,male
0.144681384,0.080931037,0.128402367,0.100788955,0.228086785,0.12729783,male
0.162226813,0.081261044,0.145241661,0.116841389,0.245309735,0.128468346,male
0.126679195,0.080213438,0.12368932,0.054519957,0.186515642,0.131995685,male
0.157578737,0.079697947,0.147800587,0.116392962,0.240175953,0.123782991,male
0.156462933,0.079267209,0.138357771,0.115366569,0.237096774,0.121730205,male
0.130536603,0.085365685,0.127362086,0.050972919,0.209648947,0.158676028,male
0.196022705,0.045093183,0.20425622,0.154452091,0.230640551,0.07618846,male
0.200513095,0.044939774,0.20991832,0.156009335,0.23033839,0.074329055,male
0.199619534,0.042914817,0.201953544,0.165598571,0.228469327,0.062870756,male
0.202450069,0.043619231,0.206862442,0.164667697,0.231962906,0.067295209,male
0.207534422,0.051073832,0.221953932,0.154122319,0.251532963,0.097410643,male
0.140716928,0.081793236,0.137723016,0.070793494,0.221350419,0.150556925,male
0.212619817,0.049833012,0.226058543,0.163921035,0.256364874,0.092443839,male
0.201428029,0.044631111,0.201179625,0.16714924,0.236961573,0.069812332,male
0.205776114,0.04494372,0.21103321,0.167896679,0.238671587,0.070774908,male
0.206506938,0.048698956,0.208899476,0.161543592,0.255321582,0.09377799,male
0.135916935,0.09111936,0.133030568,0.041082969,0.228157205,0.187074236,male
0.159270116,0.080240429,0.145533923,0.121250737,0.241840708,0.120589971,male
0.1603749,0.076347103,0.143242977,0.118679152,0.235702316,0.117023164,male
0.160468201,0.077850797,0.149528796,0.125193717,0.239979058,0.11478534,male
0.130917547,0.088621873,0.129857072,0.042917693,0.214036471,0.171118778,male
0.137654743,0.084476597,0.133981016,0.072696817,0.222624232,0.149927415,male
0.153446983,0.083613156,0.133629783,0.115387797,0.242792141,0.127404343,male
0.163812989,0.073376986,0.152610442,0.126907631,0.220883534,0.093975904,male
0.15293749,0.087001332,0.140069,0.104603253,0.241912272,0.137309019,male
0.154623105,0.08305633,0.138998979,0.113258427,0.239101124,0.125842697,male
0.139546333,0.070247785,0.127355426,0.088421053,0.194853801,0.106432749,male
0.14173034,0.07228982,0.126800618,0.088500773,0.203400309,0.114899536,male
0.152080516,0.071792648,0.164117227,0.094267334,0.207548249,0.113280915,male
0.150002435,0.068327588,0.162543757,0.093932322,0.202893816,0.108961494,male
0.141262751,0.072699326,0.136797967,0.087878018,0.192833545,0.104955527,male
0.14446144,0.069921983,0.148396095,0.087085077,0.198772664,0.111687587,male
0.148932668,0.071697394,0.143202033,0.09339263,0.203506989,0.110114358,male
0.147380705,0.070775538,0.140692688,0.095129192,0.210269379,0.115140187,male
0.132709975,0.081995587,0.122855574,0.08287754,0.216035146,0.133157606,male
0.11555734,0.086030679,0.117162092,0.030305541,0.192853444,0.162547903,male
0.133108102,0.083778792,0.125357312,0.074339801,0.216393753,0.142053952,male
0.13340514,0.08826444,0.128546825,0.052744887,0.222583423,0.169838536,male
0.126405749,0.085713648,0.121131448,0.05171381,0.214542429,0.162828619,male
0.130041559,0.08485286,0.12482659,0.072427746,0.213641618,0.141213873,male
0.128899304,0.089010276,0.124168013,0.049305331,0.222778675,0.173473344,male
0.138850844,0.078971465,0.130915141,0.105524126,0.205690516,0.100166389,male
0.133107895,0.079634683,0.128146453,0.105080092,0.183676583,0.078596491,male
0.135603867,0.086122445,0.126901288,0.099261803,0.218712446,0.119450644,male
0.129003126,0.070466,0.134948945,0.070524166,0.170782845,0.100258679,male
0.125830381,0.077781662,0.12870317,0.05581172,0.170730067,0.114918348,male
0.169634629,0.062352304,0.156538751,0.129149737,0.228592927,0.09944319,male
0.1456762,0.066908976,0.145363065,0.11670669,0.172738708,0.056032018,male
0.150660627,0.072067244,0.148004866,0.115304136,0.188540146,0.07323601,male
0.137412268,0.094762718,0.1584,0.053688889,0.214577778,0.160888889,male
0.148504903,0.093163413,0.172495637,0.085514834,0.225596277,0.140081443,male
0.129494631,0.094534617,0.138825996,0.023480084,0.20427673,0.180796646,male
0.141017301,0.087606329,0.139022222,0.093866667,0.217244444,0.123377778,male
0.124434552,0.091993697,0.135808383,0.000239521,0.196407186,0.196167665,male
0.140373168,0.0914652,0.151220401,0.081602914,0.216247723,0.134644809,male
0.142133366,0.091372001,0.157711523,0.081901692,0.208702659,0.126800967,male
0.136930257,0.089341607,0.156704545,0.070198864,0.208409091,0.138210227,male
0.129408891,0.091720325,0.136923077,0.037884615,0.2,0.162115385,male
0.141598185,0.09251486,0.162378168,0.078596491,0.216959064,0.138362573,male
0.155171185,0.067961896,0.159920213,0.091223404,0.21837766,0.127154255,male
0.164710428,0.067818483,0.169601386,0.098266898,0.228561525,0.130294627,male
0.169446228,0.060520408,0.190920465,0.108096515,0.213941019,0.105844504,male
0.171524781,0.066652359,0.179106611,0.104562239,0.218796903,0.114234663,male
0.165675768,0.068699759,0.173915806,0.099634631,0.21706116,0.117426529,male
0.175236547,0.065382053,0.182162645,0.112100089,0.226201966,0.114101877,male
0.17335613,0.069192145,0.174441489,0.109654255,0.243696809,0.134042553,male
0.167688531,0.067265354,0.174785568,0.103308373,0.22300885,0.119700477,male
0.177154006,0.066537679,0.179763828,0.120944686,0.237016781,0.116072094,male
0.167092111,0.065247119,0.175386615,0.104977258,0.212683561,0.107706303,male
0.135439921,0.087048351,0.123141361,0.06578534,0.213848168,0.148062827,male
0.111336717,0.075082613,0.095585344,0.047542449,0.172153709,0.12461126,male
0.126490157,0.076256219,0.109097408,0.063556747,0.180661305,0.117104558,male
0.143503898,0.07333391,0.150425532,0.086382979,0.197712766,0.111329787,male
0.098401264,0.076687615,0.070774908,0.034612546,0.159372694,0.124760148,male
0.133789167,0.074459252,0.121897336,0.075139701,0.202677063,0.127537362,male
0.142107791,0.075127874,0.133017032,0.085498783,0.201143552,0.115644769,male
0.125046513,0.074483506,0.114757744,0.064940429,0.182811755,0.117871326,male
0.118012458,0.076185217,0.098021638,0.054095827,0.185440495,0.131344668,male
0.146408769,0.070290096,0.157640751,0.091081323,0.19567471,0.104593387,male
0.147246228,0.071191084,0.160147601,0.090664207,0.19501845,0.104354244,male
0.136544995,0.079885633,0.129410363,0.086384753,0.20745682,0.121072067,male
0.131649276,0.083649656,0.121954262,0.064033264,0.213056133,0.149022869,male
0.136619901,0.090157061,0.126277713,0.049824971,0.225764294,0.175939323,male
0.136357873,0.081464777,0.120068611,0.071560892,0.21724414,0.145683248,male
0.113998321,0.087423579,0.110097087,0.019935275,0.197540453,0.177605178,male
0.134280484,0.080663975,0.120077973,0.076595192,0.211410006,0.134814815,male
0.131286983,0.085092468,0.129011628,0.051007752,0.21,0.158992248,male
0.146211067,0.081070421,0.146040992,0.096806904,0.219590076,0.122783172,male
0.114047963,0.080208207,0.105877633,0.039177533,0.181424273,0.14224674,male
0.130483909,0.08146291,0.116764296,0.065411437,0.207168759,0.141757322,male
0.163449141,0.080887512,0.147741331,0.098931584,0.251527648,0.152596064,male
0.158351723,0.088781031,0.140529634,0.076738125,0.256107608,0.179369483,male
0.194226394,0.0653371,0.203145104,0.137698356,0.25838456,0.120686204,male
0.183167358,0.076998697,0.180875912,0.130462287,0.257518248,0.127055961,male
0.166508275,0.072547769,0.152969825,0.126437268,0.242053997,0.115616728,male
0.190603691,0.067508165,0.179458375,0.133681043,0.257953862,0.124272818,male
0.174151584,0.075432095,0.156328066,0.128306998,0.251346877,0.12303988,male
0.173094592,0.078937918,0.154168096,0.124711264,0.253584906,0.128873642,male
0.180052131,0.074080927,0.159081164,0.131638591,0.25870342,0.127064829,male
0.187741397,0.06314109,0.176691627,0.137808033,0.25331518,0.115507148,male
0.174623241,0.088853059,0.198173516,0.10739726,0.255281583,0.147884323,male
0.195126971,0.070298019,0.194924039,0.149383378,0.256478999,0.107095621,male
0.187102575,0.069162664,0.194279661,0.146228814,0.24559322,0.099364407,male
